时间,信号,出入场,入场后最高值,最低值,止盈止损,盈亏,4h方向,趋势区间,区间置信度,区间可交易,1h_MA30斜率,4h_MA30斜率,1h_MA30距离,4h_MA30距离,前20根_涨跌幅,前20根_ATR变化,前20根_ER变化,前20根_ADX变化,前20根_ST距离变化,前50根_ST翻转次数,前50根_高低点次数,前50根_趋势持续时间,前100根_趋势生命周期,前100根_横盘周期,前100根_波动周期
2024/7/19 14:00,1,65744.3->66527,68482.1,65003.1,TP,1.191,1,趋势运行期,93.84875894,TRUE,-0.1903,2.8094,2.502,2.7941,2.5433,0.0229,0.2295,1.8243,6.8371,2,15,1,5,24,0
2024/7/23 6:00,-1,66527->65642.6,67342,63450.1,TP,1.329,1,震荡吸收期,50,FALSE,-0.1483,1.3359,-1.3572,0.2168,-1.4752,0.0362,0.1696,1.3121,-5.5082,1,12,1,3,40,0
2024/7/25 22:00,1,65642.6->68864.1,69409.5,65625.6,TP,4.908,-1,震荡吸收期,50,FALSE,-0.7212,-0.6715,1.1893,-1.0918,2.5536,0.0241,0.0451,7.0336,6.1358,1,12,1,3,44,0
2024/7/27 21:00,-1,68864.1->69354.1,69800,67051.1,SL,-0.712,1,震荡吸收期,50,FALSE,0.6442,0.2404,1.0941,3.5105,0.1847,0.2851,-0.1512,-2.7479,-5.2,2,11,1,3,10,0
2024/7/29 3:00,1,69354.1->68100,70050,67673.3,SL,-1.808,1,趋势运行期,92.64571317,TRUE,-0.066,0.7037,1.9678,3.6326,3.0008,-0.0937,0.4115,-12.245,6.8145,2,13,1,4,3,0
2024/7/29 15:00,-1,68100->64885.3,68314.6,62280,TP,4.721,1,震荡吸收期,50,FALSE,0.7846,1.0235,-0.7784,1.3249,0.1685,0.2527,-0.0676,7.259,-1.9398,3,13,1,5,3,2
2024/8/1 21:00,1,64885.3->63418.6,65654,62440,SL,-2.26,-1,震荡吸收期,50,FALSE,-1.2394,-1.6208,0.6333,-2.4624,0.8564,0.1387,-0.3612,1.6612,7.4987,1,13,1,4,3,0
2024/8/2 15:00,-1,63418.6->55727.9,63640.9,48934.8,TP,12.127,-1,震荡吸收期,50,FALSE,0.069,-1.9091,-1.3913,-3.9883,-0.404,0.2913,-0.2024,-18.6382,-1.9066,2,10,1,4,0,0
2024/8/6 1:00,1,55727.9->54808,57736.3,54379.5,SL,-1.651,-1,震荡吸收期,50,FALSE,-3.1089,-5.5059,2.755,-7.2663,6.3202,0.2745,-0.4964,-15.1112,6.9918,1,16,1,3,0,25
2024/8/7 18:00,-1,54808->57055.8,57649.6,54563.6,SL,-4.101,-1,趋势延续期,70,TRUE,0.6135,-4.3343,-3.0532,-4.6649,-1.1056,-0.1897,0.1114,2.2336,-5.6432,2,17,1,3,25,27
2024/8/8 3:00,1,57055.8->60336.5,62750,56668,TP,5.75,-1,震荡吸收期,50,FALSE,-0.3015,-4.0071,1.2302,-0.1076,0.7555,0.2668,-0.2365,5.89,-0.0058,2,15,1,4,26,27
2024/8/11 14:00,-1,60336.5->60207.2,60765.4,57592.9,TP,0.214,1,趋势延续期,70,TRUE,0.1769,3.7928,-0.889,2.0535,-0.804,0.0133,0.0739,6.7153,-5.792,1,14,1,4,34,0
2024/8/12 15:00,1,60207.2->59503.7,61839.8,58398.1,SL,-1.168,1,震荡吸收期,50,FALSE,-1.1203,2.0417,1.4181,0.9268,1.1171,0.9308,-0.4523,15.1389,6.228,2,17,1,3,28,2
2024/8/14 14:00,-1,59503.7->59421.9,59837.9,57718.1,TP,0.137,1,趋势运行期,86.3090695,TRUE,0.7441,0.3237,-1.4708,-1.0439,-1.9543,-0.0652,0.0161,-0.5366,-6.4888,2,14,1,4,18,10
2024/8/15 14:00,1,59421.9->57046.6,59850,56678,SL,-3.997,-1,震荡吸收期,50,FALSE,-1.2269,-0.6563,0.5257,-0.5323,0.7964,-0.2024,-0.3336,4.9959,6.8508,2,15,1,5,3,8
2024/8/15 19:00,-1,57046.6->59476,59568.5,56093.7,SL,-4.259,-1,趋势衰减期,79.43438558,FALSE,-1.1553,-0.8533,-2.8939,-4.2966,-1.3882,0.1512,-0.3603,-0.1042,-0.3473,3,15,1,5,3,8
2024/8/16 18:00,1,59476->58350.6,60288.4,58218.7,SL,-1.892,-1,震荡吸收期,50,FALSE,0.061,-1.3022,1.9937,0.5457,2.7637,-0.152,0.1695,-14.7146,5.0073,3,17,1,6,9,7
2024/8/19 0:00,-1,58350.6->59443.8,59610.7,57800,SL,-1.874,-1,震荡吸收期,50,FALSE,0.0234,-0.1979,-2.0281,-1.199,-1.7138,0.0364,0.2553,4.2171,-5.793,1,15,1,5,42,3
2024/8/19 23:00,1,59443.8->58831.4,61419.6,58697,SL,-1.03,-1,趋势延续期,70,TRUE,-0.4938,-0.5234,1.0896,0.9588,0.8501,0.0547,-0.0904,-4.61,5.6718,2,15,1,4,42,21
2024/8/20 15:00,-1,58831.4->61572,61651.9,58541.2,SL,-4.658,1,震荡吸收期,50,FALSE,1.1024,-0.0906,-1.474,-0.4186,0.8241,0.0835,-0.0784,16.6985,-4.1977,3,13,1,5,40,10
2024/8/21 19:00,1,61572->63624.9,65010.2,59667.6,TP,3.334,1,趋势运行期,96.46008909,TRUE,-0.4987,0.8308,3.4844,3.5837,2.9934,0.0961,0.0078,-6.6864,6.6067,3,14,1,5,25,0
2024/8/26 7:00,-1,63624.9->60809.4,64049.5,57825.1,TP,4.425,1,震荡吸收期,50,FALSE,-0.0309,2.3843,-0.6747,1.868,-0.2362,0.0704,0.0369,-1.8929,-5.5548,1,16,1,2,21,12
2024/8/29 14:00,1,60809.4->59256.1,61186.4,58914.5,SL,-2.554,-1,震荡吸收期,50,FALSE,0.3803,-1.7434,2.1931,-1.9332,1.9231,-0.4738,0.4563,-23.9637,4.8884,1,13,1,3,3,20
2024/8/29 19:00,-1,59256.1->59042,59948.1,57116.2,TP,0.361,-1,震荡吸收期,50,FALSE,0.3759,-1.9546,-0.464,-4.1833,0.21,-0.1116,-0.0727,-23.2243,-1.695,2,13,1,4,3,16
2024/9/2 21:00,1,59042->57724,59817,57562.1,SL,-2.232,-1,趋势运行期,91.35728468,TRUE,0.2309,-1.0438,1.5496,0.3431,2.7529,-0.1044,0.2549,-21.2329,6.3925,1,14,1,3,29,0
2024/9/3 15:00,-1,57724->58400,58522.1,55568,SL,-1.171,-1,震荡吸收期,50,FALSE,0.5518,-0.5531,-1.7784,-1.6432,-1.3258,0.1222,-0.1379,5.6125,-2.6856,2,12,1,3,29,2
2024/9/4 16:00,1,58400->56770.5,58522.1,56534.8,SL,-2.79,-1,震荡吸收期,50,FALSE,-1.1804,-0.9015,1.755,0.1566,-0.1837,0.2038,-0.2512,16.3119,5.762,3,12,1,4,19,0
2024/9/5 10:00,-1,56770.5->55050,57370.5,52528.6,TP,3.031,-1,震荡吸收期,50,FALSE,-0.1037,-1.0132,-0.8975,-2.2106,-1.2445,-0.1014,-0.0302,-15.7175,-2.7395,3,15,1,5,3,0
2024/9/9 0:00,1,55050->56462,58135,54588.7,TP,2.565,-1,震荡吸收期,50,FALSE,-0.0134,-2.2665,1.2997,-0.7364,0.6969,0.1952,0.0932,-4.4403,4.6026,1,11,1,3,20,12
2024/9/11 6:00,-1,56462->57500,57988,55555,SL,-1.838,1,震荡吸收期,50,FALSE,0.1442,0.1953,-1.0036,1.9685,-1.605,0.1403,-0.3015,-11.3237,-6.2236,1,12,1,3,23,1
2024/9/11 18:00,1,57500->59433.6,60644.7,57214,TP,3.363,1,震荡吸收期,50,FALSE,-0.1288,0.7998,0.9792,3.3761,0.143,0.2955,-0.1616,-13.0266,0.2518,2,13,1,4,23,1
2024/9/15 22:00,-1,59433.6->59090.7,59678.3,57431.1,TP,0.577,1,震荡吸收期,50,FALSE,0.0113,1.7984,-0.9616,1.0925,-0.9522,0.0908,0.238,-4.9528,-6.0724,1,13,1,2,36,6
2024/9/17 11:00,1,59090.7->62665.2,64142.8,58872.1,TP,6.049,-1,趋势延续期,70,TRUE,-0.1596,0.6314,1.2611,-0.0372,2.3477,-0.106,-0.0791,-9.214,6.17,2,11,1,3,34,0
2024/9/22 10:00,-1,62665.2->63574.2,64019,62364.8,SL,-1.451,1,震荡吸收期,50,FALSE,-0.0229,2.5061,-0.6556,0.6845,-0.9382,0.0106,-0.014,-2.9935,-7.0102,1,14,1,2,27,6
2024/9/22 23:00,1,63574.2->63153.7,64822.2,62560,SL,-0.661,1,震荡吸收期,50,FALSE,-0.0408,2.2384,0.8713,1.7107,1.2062,0.2997,0.2398,3.0911,1.8914,2,13,1,3,40,8
2024/9/26 1:00,-1,63153.7->64400.5,64500,62671,SL,-1.974,1,震荡吸收期,50,FALSE,-0.1437,0.2694,-0.9552,-0.4464,-1.9052,-0.0398,0.1783,-2.4542,-6.0333,1,13,1,4,87,1
2024/9/26 11:00,1,64400.5->64371.7,66500,64154.1,SL,-0.045,1,震荡吸收期,50,FALSE,-0.2671,0.324,1.2707,1.4079,1.4107,-0.029,-0.0938,1.4295,2.7756,2,13,1,5,80,1
2024/9/30 2:00,-1,64371.7->61583.9,64817.9,59800,TP,4.331,1,趋势启动期,95.65546468,TRUE,-0.0674,1.0068,-1.9206,-1.0595,-1.1272,0.1473,0.2193,3.9893,-5.7395,1,13,1,4,44,2
2024/10/4 13:00,1,61583.9->62222.1,64466.9,60784.5,TP,1.036,-1,趋势延续期,70,TRUE,0.1591,-2.4178,1.0773,-1.2124,2.1403,-0.3504,0.3922,-15.1265,5.7842,1,14,1,2,4,0
2024/10/7 23:00,-1,62222.1->60672,63200,58935.6,TP,2.491,1,震荡吸收期,50,FALSE,0.4946,0.7308,-1.5639,0.2732,-1.695,0.3195,-0.2904,-16.1073,-5.8869,1,13,1,3,50,9
2024/10/11 7:00,1,60672->62230.1,63488,60650,TP,2.568,-1,震荡吸收期,50,FALSE,-0.2537,-0.7313,0.1614,-2.1417,-0.7547,0.0815,-0.181,-12.3271,4.6327,1,11,1,3,22,0
2024/10/13 15:00,-1,62230.1->64140,64531.9,62050,SL,-3.069,1,震荡吸收期,50,FALSE,-0.0313,-0.0709,-1.0748,0.508,-1.2008,-0.0618,0.1375,-22.1135,-6.0312,1,14,1,3,3,1
2024/10/14 4:00,1,64140->68385.4,69546,63779.4,TP,6.619,1,趋势运行期,87.07187051,TRUE,-0.0437,0.3549,2.0867,3.2883,2.3748,0.3547,0.2081,-13.1953,3.5678,2,14,1,4,9,5
2024/10/21 9:00,-1,68385.4->67266.2,68494,65251,TP,1.637,1,震荡吸收期,50,FALSE,0.2777,1.0182,-0.346,0.4569,-0.2219,0.2698,-0.236,6.906,-6.4907,1,12,1,2,32,0
2024/10/24 1:00,1,67266.2->67026.7,68850.3,66000,SL,-0.356,-1,震荡吸收期,50,FALSE,-0.3687,-0.4991,0.7071,-0.6759,0.5211,0.2008,0.014,10.9028,6.9152,1,14,1,3,25,0
2024/10/25 18:00,-1,67026.7->67696,67762.9,65588.7,SL,-0.999,1,趋势延续期,70,TRUE,0.2945,-0.3211,-1.2259,-0.7108,-1.9743,0.1894,0.2252,-6.8565,-5.4023,2,10,1,3,33,0
2024/10/27 14:00,1,67696->70750.3,73650,67544.4,TP,4.512,1,震荡吸收期,50,FALSE,0.1778,-0.2918,0.8243,0.6898,0.8589,-0.1191,0.0745,-16.2765,5.9534,2,14,1,4,32,10
2024/10/31 14:00,-1,70750.3->71272.3,71629.9,68829.9,SL,-0.738,1,趋势延续期,70,TRUE,-0.1448,2.3082,-1.9731,0.882,-0.9173,-0.0054,-0.0715,-9.9428,-5.0103,1,17,1,3,15,0
2024/11/1 14:00,1,71272.3->69922,71629.9,69030.1,SL,-1.895,-1,震荡吸收期,50,FALSE,-1.0964,1.6512,1.1882,0.9192,0.8027,0.0065,-0.317,10.322,6.6579,2,14,1,3,8,0
2024/11/1 16:00,-1,69922->68870.1,70514.5,67458,TP,1.504,-1,震荡吸收期,50,FALSE,-1.0963,1.4546,-0.4641,-1.0591,-0.9081,0.2638,-0.3333,4.4813,-1.1828,3,14,1,4,8,1
2024/11/3 22:00,1,68870.1->67829.7,69499,67240.7,SL,-1.511,-1,震荡吸收期,50,FALSE,-0.5412,-0.9135,0.2513,-1.8689,1.3618,0.1676,-0.5459,8.9198,6.5913,1,15,1,5,8,7
2024/11/4 17:00,-1,67829.7->69035.1,69054.2,66822.5,SL,-1.777,-1,趋势延续期,70,TRUE,0.0565,-1.6601,-1.1396,-2.5467,-2.0096,0.0887,0.2197,-20.3507,-6.8595,2,14,1,6,3,6
2024/11/5 8:00,1,69035.1->89724.1,93263,68616,TP,29.969,-1,震荡吸收期,50,FALSE,-0.1955,-1.7487,0.9451,-0.0718,-0.1106,0.0828,-0.1542,-0.301,0.4862,3,16,1,6,2,5
2024/11/13 22:00,-1,89724.1->91679.9,91825,86666.6,SL,-2.18,1,震荡吸收期,50,FALSE,1.3436,5.2467,1.0568,7.6428,0.7649,0.3022,-0.125,5.6303,-4.8744,1,9,1,2,15,4
2024/11/15 21:00,1,91679.9->89553,91851.2,88714.2,SL,-2.32,1,震荡吸收期,50,FALSE,-0.1374,4.3611,3.1373,4.2322,3.7853,-0.167,0.2054,-9.7886,5.8796,2,15,1,3,40,0
2024/11/17 22:00,-1,89553->91716.4,92279.1,88714.2,SL,-2.416,1,震荡吸收期,50,FALSE,-0.3533,1.3783,-1.0527,-0.3126,-1.0032,0.0123,-0.0137,2.8566,-4.0608,2,16,1,4,63,6
2024/11/18 7:00,1,91716.4->90300.3,92279.1,89375,SL,-1.544,1,震荡吸收期,50,FALSE,-0.0575,1.0854,1.3562,1.7982,1.5263,0.1168,0.1058,3.1644,2.1382,2,14,1,4,65,19
2024/11/18 14:00,-1,90300.3->91127.9,92800,89428.3,SL,-0.916,1,震荡吸收期,50,FALSE,0.1877,0.9132,-0.295,0.1368,-0.4825,0.2278,0.0538,5.4536,-4.1265,3,12,1,5,60,32
2024/11/19 13:00,1,91127.9->97711.9,99588,90986.9,TP,7.225,1,震荡吸收期,50,FALSE,0.4177,0.6586,-0.169,0.7768,1.0019,-0.4444,-0.0696,-9.3367,4.2715,4,12,1,6,72,21
2024/11/23 20:00,-1,97711.9->98072,98569.3,95745.5,SL,-0.369,1,震荡吸收期,50,FALSE,-0.1412,2.7737,-0.8307,1.779,-1.1455,-0.1941,0.3959,-1.6624,-5.6403,1,15,1,2,59,0
2024/11/25 6:00,1,98072->95995.1,98876,94583,SL,-2.118,1,震荡吸收期,50,FALSE,-0.0426,1.9717,0.59,0.6715,0.4205,0.2043,-0.2266,5.354,5.8575,2,14,1,3,37,0
2024/11/25 15:00,-1,95995.1->95652.3,96498.4,90800,TP,0.357,1,震荡吸收期,50,FALSE,-0.1967,1.681,-1.3414,-1.6623,-0.9608,0.1306,-0.0614,-13.9034,-1.7757,3,14,1,4,42,1
2024/11/27 16:00,1,95652.3->96268.7,98628,94610,TP,0.644,-1,趋势运行期,100,TRUE,0.0453,-1.6389,2.8266,-0.3135,4.9391,-0.4502,0.2782,-23.9604,6.9016,2,12,1,5,28,14
2024/11/30 11:00,-1,96268.7->97583.9,97841.7,95678,SL,-1.366,1,震荡吸收期,50,FALSE,0.2804,-0.2866,-0.6538,1.2567,-1.9099,-0.1672,-0.0437,-8.0633,-6.4319,1,14,1,3,36,12
2024/12/1 22:00,1,97583.9->95996.1,98174.4,95753.1,SL,-1.627,1,震荡吸收期,50,FALSE,0.2357,1.0075,0.7754,1.5481,2.0821,0.0101,0.1139,1.3152,7.5783,2,12,1,3,71,0
2024/12/2 7:00,-1,95996.1->96165.1,97352,94770,SL,-0.176,1,震荡吸收期,50,FALSE,0.103,1.2729,-0.9422,-0.3219,-0.8566,0.1808,-0.0348,1.9512,-2.4732,3,14,1,4,80,0
2024/12/2 16:00,1,96165.1->95236.1,97352,93583.8,SL,-0.966,1,震荡吸收期,50,FALSE,-0.2724,1.0873,-0.5004,-0.2303,-0.0667,0.4169,-0.1589,10.9726,3.9188,3,13,1,5,78,0
2024/12/3 14:00,-1,95236.1->95784,96636,93583.8,SL,-0.575,1,震荡吸收期,50,FALSE,-0.5406,0.3395,-0.2773,-1.2304,-2.0186,-0.3962,-0.0313,-4.4264,-5.1208,4,14,1,6,71,8
2024/12/4 2:00,1,95784->95544,96965.1,94580,SL,-0.251,1,震荡吸收期,50,FALSE,0.0364,0.0498,0.2479,-0.6517,0.5988,0.0438,-0.0712,-0.2607,1.2703,4,11,1,7,79,11
2024/12/4 17:00,-1,95544->97705.7,99000,94691.3,SL,-2.263,1,震荡吸收期,50,FALSE,0.1382,-0.0788,-0.2607,-0.8164,-1.2083,-0.0538,0.0949,-2.9072,-3.2919,4,13,1,7,85,5
2024/12/4 21:00,1,97705.7->99064.2,104056,97427.8,TP,1.39,1,震荡吸收期,50,FALSE,0.4262,-0.0486,1.631,1.3882,2.6254,0.154,0.3585,1.9559,0.5573,4,12,1,8,85,5
2024/12/5 20:00,-1,99064.2->101363.8,101752.5,89711.9,SL,-2.321,1,震荡吸收期,50,FALSE,1.7038,0.795,-1.087,1.9061,0.7467,0.3945,-0.2175,9.7027,-6.3494,4,14,1,9,64,13
2024/12/6 18:00,1,101363.8->98410.5,101901.8,98300,SL,-2.914,-1,震荡吸收期,50,FALSE,-1.1852,1.0205,2.3095,3.8949,4.4597,-0.9738,-0.1567,1.2546,5.608,4,12,1,8,48,9
2024/12/9 9:00,-1,98410.5->99535.4,100424.4,94000,SL,-1.143,-1,趋势启动期,81.94515693,TRUE,-0.2469,1.3235,-1.2063,-1.1321,-1.4899,0.2037,-0.0141,-2.2164,-5.8437,1,16,1,4,34,17
2024/12/11 14:00,1,99535.4->100012.1,102538.9,98360,TP,0.479,-1,趋势运行期,97.91098605,TRUE,0.3079,-0.8368,2.416,0.8213,3.7897,-0.5826,0.388,-18.7282,6.1889,1,12,1,3,37,20
2024/12/12 20:00,-1,100012.1->101503.4,101911.4,99200,SL,-1.491,1,震荡吸收期,50,FALSE,0.914,0.2565,-0.8213,1.0892,-1.2717,0.0875,-0.2396,-3.2603,-5.4437,2,14,1,4,20,12
2024/12/13 18:00,1,101503.4->105310.7,108365,100606.9,TP,3.751,1,震荡吸收期,50,FALSE,-0.0105,0.195,1.0549,2.5177,1.3089,-0.0398,0.0781,-12.6368,5.7067,2,14,1,4,16,12
2024/12/18 2:00,-1,105310.7->97530.5,105655,92268,TP,7.388,1,震荡吸收期,50,FALSE,0.1878,1.8957,-1.193,1.7066,-1.1352,0.263,-0.0417,-11.2316,-6.0735,1,13,1,2,37,0
2024/12/21 0:00,1,97530.5->96160,99553.7,95888.1,SL,-1.405,-1,震荡吸收期,50,FALSE,-1.3564,-1.7028,0.9863,-4.5825,0.5276,-0.1727,-0.2801,-16.7702,5.8588,1,12,1,3,0,25
2024/12/22 5:00,-1,96160->98306.8,98319.7,92525,SL,-2.233,-1,震荡吸收期,50,FALSE,0.0005,-2.5509,-1.3758,-4.0835,-2.5161,-0.0547,-0.0513,-3.0592,-6.3183,2,13,1,4,17,19
2024/12/24 15:00,1,98306.8->95439.5,99968.9,95401.3,SL,-2.917,-1,趋势运行期,95.39280946,TRUE,-0.0557,-2.6185,3.8918,2.1695,4.7498,-0.2366,0.2913,-6.4066,7.0817,1,15,1,4,30,12
2024/12/26 9:00,-1,95439.5->94418.5,97561.4,91540,TP,1.07,1,趋势运行期,91.07001979,TRUE,-0.0738,0.3564,-2.9232,-1.1754,-2.6296,0.1163,0.2576,-4.0073,-6.3981,2,14,1,3,13,0
2024/12/30 19:00,1,94418.5->92794.2,95041.2,91899.9,SL,-1.72,-1,震荡吸收期,50,FALSE,-0.6322,-1.1994,0.8457,-0.8086,0.8987,0.3121,-0.2012,-9.1272,5.6738,1,14,1,2,14,9
2024/12/30 22:00,-1,92794.2->95676.3,96258.9,91911.1,SL,-3.106,-1,震荡吸收期,50,FALSE,-0.6284,-1.4647,-0.7541,-2.2877,-1.9578,0.4685,-0.1006,-12.1321,-2.3456,2,15,1,3,14,10
2024/12/31 14:00,1,95676.3->93585.1,96258.9,93200,SL,-2.186,-1,震荡吸收期,50,FALSE,0.1118,-1.5192,2.448,1.2252,1.0615,-0.0832,0.0424,-6.4236,-0.1668,3,13,1,4,8,14
2024/12/31 23:00,-1,93585.1->94803.4,95192.1,92888,SL,-1.302,-1,震荡吸收期,50,FALSE,0.3858,-1.366,-0.111,-0.8428,1.0489,-0.0101,0.0112,-7.565,-0.2802,4,11,1,5,3,12
2025/1/1 22:00,1,94803.4->97942.8,102750,94390.4,TP,3.311,-1,震荡吸收期,50,FALSE,-0.0276,-0.4819,0.8795,0.7132,0.9344,-0.2426,0.1878,-0.7898,5.3391,4,10,1,6,26,11
2025/1/7 15:00,-1,97942.8->95065.4,100154,91200,TP,2.938,1,趋势运行期,98.67384446,TRUE,0.5935,1.9725,-3.1708,-0.7906,-1.7803,-0.2168,-0.1529,-1.0145,-6.4595,1,14,1,2,45,9
2025/1/10 11:00,1,95065.4->94549.9,95853.1,92222,SL,-0.542,-1,震荡吸收期,50,FALSE,-0.1134,-1.4549,1.7303,-1.949,1.0171,-0.3046,0.3029,-22.7929,3.9878,1,14,1,3,3,0
2025/1/12 23:00,-1,94549.9->94221.8,95947.2,93952.3,TP,0.347,-1,震荡吸收期,50,FALSE,0.1124,-1.9259,0.0155,0.1427,-0.6971,0.0524,0.0903,5.7185,-6.2666,1,13,1,3,49,1
2025/1/13 1:00,1,94221.8->93048.1,95408,92904,SL,-1.246,-1,震荡吸收期,50,FALSE,0.0966,-1.8468,-0.3681,-0.125,0.8109,0.2233,0.0836,7.5747,0.2442,2,14,1,4,51,5
2025/1/13 8:00,-1,93048.1->94201.1,94474.3,89111,SL,-1.239,-1,震荡吸收期,50,FALSE,-0.1246,-1.5441,-1.4367,-1.1479,-0.7851,0.3223,0.0749,1.1187,-5.3061,3,15,1,5,58,14
2025/1/13 21:00,1,94201.1->99299.9,100880,93400.1,TP,5.413,-1,震荡吸收期,50,FALSE,-0.8035,-0.9856,0.8936,0.283,-0.6834,0.5751,0.1222,10.8335,2.6694,4,13,1,6,62,22
2025/1/16 15:00,-1,99299.9->101103.2,102164,97311.1,SL,-1.816,1,震荡吸收期,50,FALSE,0.6913,1.5482,0.1691,3.4958,-2.2342,0.0262,-0.1632,-5.7349,-7.4018,1,16,1,6,25,9
2025/1/17 2:00,1,101103.2->101334,106448.6,99639.4,TP,0.228,1,震荡吸收期,50,FALSE,0.52,1.8908,1.3785,4.7217,1.8639,0.2198,-0.0995,-26.9818,0.8868,2,15,1,7,16,9
2025/1/19 23:00,-1,101334->107148.3,109800,99526.4,SL,-5.738,1,趋势运行期,88.21055351,TRUE,0.3029,3.3241,-3.1697,-0.588,-1.4973,0.5138,-0.1104,-4.2857,-5.5589,1,16,1,4,11,1
2025/1/20 7:00,1,107148.3->103920.2,109490.6,100555.1,SL,-3.013,1,趋势启动期,96.82226948,TRUE,-0.4002,2.9375,2.7215,4.6215,3.0194,1.0158,0.1322,4.9782,2.4208,2,15,1,5,11,9
2025/1/20 18:00,-1,103920.2->107022,107285.8,100111,SL,-2.985,1,震荡吸收期,50,FALSE,0.5083,2.5435,-0.9869,0.7721,-0.4392,1.2132,-0.132,8.5882,-0.7904,3,14,1,6,11,19
2025/1/21 19:00,1,107022->102646.1,107200,102109.5,SL,-4.089,1,震荡吸收期,50,FALSE,-0.598,1.7754,3.1872,3.0056,4.4999,-0.6373,0.2172,-6.09,6.4054,4,9,1,5,9,40
2025/1/23 2:00,-1,102646.1->105272.7,106062.1,101233,SL,-2.559,1,趋势运行期,90.34866781,TRUE,-0.4243,0.8355,-2.0386,-1.6694,-2.3173,-0.0468,0.1589,10.9963,-5.948,2,12,1,6,26,17
